edad,tipo_empresa,peso_final,max_nivel_educ,agnos_educacion,estado_civil,ocupacion,relacion_jhogar,ciudadania,sexo,ganancia_cap,perdida_cap,hrs_sem,comuna,net60mn
61,serv publico regional,230545,educ media completa,9,nunca casado-a,administrativo,soltero,chileno,mujer,0,0,35,La Serena,0
71,empresa privada,162297,educ media completa,9,viudo-a,ventas,soltero,chileno,mujer,0,0,20,Vitacura,0
47,empresa privada,169549,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,1
38,empresa privada,117528,universitaria,13,nunca casado-a,otros servicios,otro parentezco,chileno,mujer,0,0,45,Vitacura,0
25,empresa privada,273876,universitaria,13,nunca casado-a,ventas,sin familia,chileno,hombre,0,0,65,Vitacura,0
33,empresa privada,529104,3roMedio,7,casado-a,reponedor-aseador,esposo,chileno,hombre,0,0,50,Vitacura,0
40,serv publico nacional,456110,3roMedio,7,divorciado-a,chofer-mudanza,soltero,chileno,mujer,0,0,52,Vitacura,0
39,?,180868,3roMedio,7,nunca casado-a,?,sin familia,pueblo originario,mujer,0,0,40,Vitacura,0
29,empresa privada,170301,educ media completa,9,casado-a,administrativo,esposa,chileno,mujer,2829,0,40,Vitacura,0
33,empresa privada,55717,educ media completa,9,nunca casado-a,mantenedor-reparador,sin familia,chileno,hombre,0,0,40,Vitacura,0
46,empresa privada,166181,univ incompleta,10,nunca casado-a,administrativo,hijo-a,pueblo originario,mujer,0,0,36,Vitacura,0
24,empresa privada,52242,educ media completa,9,casado-a,ventas,esposa,chileno,mujer,0,0,40,Vitacura,1
28,empresa privada,224629,magister,14,nunca casado-a,ejecutivo gerencial,sin familia,otro,hombre,0,0,30,Los Angeles,0
20,empresa privada,197997,educ media completa,9,nunca casado-a,mantenedor-reparador,sin familia,chileno,hombre,0,0,40,Vitacura,0
34,empresa privada,46144,univ incompleta,10,divorciado-a,reponedor-aseador,soltero,chileno,mujer,0,0,40,Vitacura,0
34,serv publico nacional,180871,universitaria,13,casado-a,administrativo,esposo,chileno,hombre,0,0,55,Vitacura,0
25,empresa privada,212311,univ incompleta,10,nunca casado-a,administrativo,soltero,pueblo originario,mujer,0,0,40,Vitacura,0
36,empresa privada,232874,universitaria,13,casado-a,soporte tecnico,esposo,chileno,hombre,0,0,40,Vitacura,0
61,empresa privada,175999,educ media completa,9,casado-a,operador maquinaria-inspector,esposo,chileno,hombre,0,0,40,Vitacura,0
38,empresa privada,177121,univ incompleta,10,separado-a,otros servicios,sin familia,chileno,mujer,0,0,58,Vitacura,0
57,empresa privada,299358,educ media completa,9,viudo-a,otros servicios,otro parentezco,chileno,mujer,0,1719,25,Vitacura,0
20,?,326624,educ media completa,9,nunca casado-a,?,hijo-a,chileno,mujer,0,0,40,Vitacura,0
56,empresa privada,129836,educ media completa,9,casado-a,otros servicios,esposa,chileno,mujer,0,0,10,Vitacura,0
24,empresa privada,225515,universitaria,13,nunca casado-a,ejecutivo gerencial,sin familia,chileno,mujer,0,0,40,Vitacura,0
60,empresa privada,145664,univ incompleta,10,divorciado-a,ventas,sin familia,chileno,mujer,0,0,48,Vitacura,0
37,empresa privada,151764,univ incompleta,10,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,50,Vitacura,0
27,empresa privada,183523,univ incompleta,10,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,40,Vitacura,1
54,empresa privada,257869,univ incompleta,10,separado-a,otros servicios,sin familia,chileno,hombre,0,0,28,Concepcion,0
40,empresa privada,73025,educ media completa,9,casado-a,otros servicios,esposo,extranjero,hombre,0,0,30,Frutillar,0
18,empresa privada,165532,4toMedio,8,nunca casado-a,otros servicios,hijo-a,chileno,hombre,0,0,15,Vitacura,0
51,serv publico regional,140035,educ media completa,9,casado-a,administrativo,esposo,chileno,hombre,0,0,40,Vitacura,1
40,emprendedor,325159,univ incompleta,10,casado-a,soporte tecnico,esposo,chileno,hombre,0,0,50,Vitacura,1
64,serv publico regional,161926,educ media completa,9,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,8,Vitacura,0
24,empresa privada,163665,educ media completa,9,nunca casado-a,otros servicios,sin familia,chileno,mujer,2174,0,40,Vitacura,0
33,empresa privada,106938,educ media completa,9,casado-a,soporte tecnico,esposa,pueblo originario,mujer,0,0,38,Vitacura,0
31,empresa privada,97453,educ media completa,9,divorciado-a,ejecutivo gerencial,soltero,chileno,mujer,0,0,40,Vitacura,0
26,serv publico municipal,242464,educ media completa,9,casado-a,servicios seguridad,esposo,chileno,hombre,3103,0,40,Vitacura,1
54,empresa privada,155233,universitaria,13,nunca casado-a,administrativo,sin familia,chileno,mujer,14084,0,40,Vitacura,1
31,empresa privada,248653,4toBasico,2,nunca casado-a,reponedor-aseador,sin familia,chileno,hombre,0,0,37,Machali,0
39,empresa privada,59313,4toMedio,8,casado-pareja-ausente,chofer-mudanza,sin familia,pueblo originario,hombre,0,0,45,?,0
22,empresa privada,141297,univ incompleta,10,nunca casado-a,soporte tecnico,hijo-a,chileno,hombre,0,0,40,Vitacura,0
31,empresa privada,227325,univ incompleta,10,nunca casado-a,mantenedor-reparador,sin familia,chileno,hombre,0,0,40,Vitacura,0
68,empresa privada,123653,6toBasico,3,separado-a,otros servicios,sin familia,chileno,hombre,0,0,12,La Reina,0
59,serv publico regional,176317,2doMedio,6,divorciado-a,otros servicios,sin familia,chileno,mujer,0,0,37,Vitacura,0
35,emprendedor,77146,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,2829,0,45,Vitacura,0
25,empresa privada,169124,universitaria,13,nunca casado-a,administrativo,hijo-a,chileno,hombre,0,0,40,Vitacura,0
23,empresa privada,179413,educ media completa,9,nunca casado-a,mantenedor-reparador,soltero,chileno,hombre,0,0,40,Vitacura,0
35,empresa privada,180137,univ incompleta,10,divorciado-a,ejecutivo gerencial,soltero,chileno,hombre,0,0,60,Vitacura,0
17,serv publico nacional,179319,2doMedio,6,nunca casado-a,otros servicios,hijo-a,chileno,hombre,0,0,30,Vitacura,0
19,empresa privada,45766,univ incompleta,10,nunca casado-a,reponedor-aseador,sin familia,chileno,hombre,0,0,45,Vitacura,0
53,empresa privada,152810,magister,14,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,1977,55,Vitacura,1
59,empresa privada,214052,6toBasico,3,divorciado-a,operador maquinaria-inspector,soltero,chileno,mujer,0,0,40,Vitacura,0
37,empresa privada,201141,educ media completa,9,nunca casado-a,administrativo,hijo-a,chileno,mujer,0,0,37,Vitacura,0
74,emprendedor,43599,educ media completa,9,viudo-a,otros servicios,sin familia,chileno,hombre,0,0,20,Vitacura,0
28,empresa privada,292536,univ incompleta,10,nunca casado-a,chofer-mudanza,sin familia,chileno,hombre,0,0,50,Vitacura,0
40,empresa privada,82161,universitaria,13,nunca casado-a,administrativo,sin familia,chileno,hombre,0,0,40,Vitacura,0
30,empresa privada,180656,univ incompleta,10,casado-pareja-ausente,mantenedor-reparador,sin familia,chileno,hombre,0,0,40,?,0
20,empresa privada,181370,univ incompleta,10,nunca casado-a,otros servicios,hijo-a,pueblo originario,hombre,0,0,40,Vitacura,0
80,empresa privada,148623,postitulo,15,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,35,Vitacura,1
51,empresa privada,84399,educ media completa,9,casado-a,operador maquinaria-inspector,esposo,pueblo originario,hombre,0,0,40,Vitacura,0
17,empresa privada,143331,2doMedio,6,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,15,Vitacura,0
37,serv publico regional,48779,universitaria,13,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,40,Vitacura,0
19,?,175495,educ media completa,9,nunca casado-a,?,hijo-a,pueblo originario,mujer,0,0,24,Vitacura,0
58,empresa privada,83542,educ media completa,9,nunca casado-a,otros servicios,sin familia,chileno,hombre,0,0,40,Vitacura,0
57,empresa privada,214619,univ incompleta,10,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
37,empresa privada,160035,univ incompleta,10,divorciado-a,operador maquinaria-inspector,sin familia,chileno,hombre,0,0,40,Vitacura,0
23,serv publico regional,39603,univ incompleta,10,nunca casado-a,mantenedor-reparador,soltero,isleno,hombre,0,0,40,Vitacura,0
36,empresa privada,181589,universitaria,13,nunca casado-a,administrativo,sin familia,chileno,mujer,0,0,32,Concepcion,0
33,empresa privada,261511,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
30,empresa privada,29522,univ incompleta,10,casado-a,ventas,esposa,chileno,mujer,0,0,40,Vitacura,0
30,empresa privada,36340,educ media completa,9,nunca casado-a,administrativo,soltero,chileno,mujer,0,0,24,Vitacura,0
41,empresa privada,320984,postitulo,15,casado-a,profesional c-especialidad,esposo,chileno,hombre,99999,0,65,Vitacura,1
57,?,403625,univ incompleta,10,casado-a,?,esposo,extranjero,hombre,0,0,60,Vitacura,1
23,empresa privada,122346,educ media completa,9,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,40,Vitacura,0
40,empresa privada,105794,postitulo,15,nunca casado-a,profesional c-especialidad,sin familia,chileno,mujer,14084,0,50,Vitacura,1
53,empresa privada,152883,educ media completa,9,viudo-a,administrativo,sin familia,pueblo originario,mujer,0,0,40,Vitacura,0
31,serv publico nacional,123037,univ incompleta,10,nunca casado-a,soporte tecnico,sin familia,chileno,hombre,0,0,13,Vitacura,0
41,?,339682,6toBasico,3,casado-a,?,esposo,chileno,hombre,0,0,40,Machali,0
36,empresa privada,182074,educ media completa,9,nunca casado-a,administrativo,otro parentezco,chileno,hombre,0,0,40,Vitacura,0
30,empresa privada,248588,4toMedio,8,divorciado-a,otros servicios,sin familia,chileno,mujer,0,0,40,Vitacura,0
44,empresa privada,187584,educ media completa,9,casado-a,servicios seguridad,esposo,chileno,hombre,0,0,40,Copiapo,0
36,empresa privada,46706,educ media completa,9,nunca casado-a,otros servicios,hijo-a,chileno,hombre,0,0,40,Vitacura,0
42,empresa privada,190290,bachiller univ,12,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,40,Vitacura,1
48,emprendedor,247294,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,30,Quilicura,0
22,empresa privada,117779,universitaria,13,nunca casado-a,profesional c-especialidad,hijo-a,chileno,hombre,0,0,40,Vitacura,0
38,empresa privada,121602,educ media completa,9,casado-a,operador maquinaria-inspector,esposo,chileno,hombre,0,0,40,Vitacura,0
31,empresa privada,451744,educ media completa,9,nunca casado-a,mantenedor-reparador,sin familia,chileno,hombre,0,0,50,Vitacura,0
32,empresa privada,107793,educ media completa,9,divorciado-a,otros servicios,hijo-a,chileno,hombre,2174,0,40,Vitacura,0
35,empresa privada,339772,educ media completa,9,casado-a,reponedor-aseador,esposo,pueblo originario,hombre,0,0,40,Vitacura,0
21,empresa privada,185582,univ incompleta,10,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,43,Vitacura,0
26,empresa privada,260614,educ media completa,9,casado-a,operador maquinaria-inspector,esposo,chileno,hombre,0,0,40,Vitacura,0
19,serv publico municipal,53220,educ media completa,9,nunca casado-a,administrativo,hijo-a,pueblo originario,mujer,0,0,40,Vitacura,0
43,empresa privada,213844,educ media completa,9,casado-pareja-fza-armadas,mantenedor-reparador,esposa,pueblo originario,mujer,0,0,42,Vitacura,1
33,empresa privada,213226,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,60,Vitacura,0
30,empresa privada,58582,universitaria,13,nunca casado-a,mantenedor-reparador,hijo-a,chileno,hombre,0,0,10,Vitacura,0
52,empresa privada,193116,2doMedio,6,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,45,Vitacura,0
38,serv publico municipal,201410,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,40,Vitacura,1
28,empresa privada,190525,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,46,Vitacura,1
57,emprendedor,138285,bachiller univ,12,casado-a,otros servicios,esposo,chileno,hombre,0,0,40,Puerto Varas,0
51,empresa privada,111939,universitaria,13,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,50,Vitacura,1
50,empresa privada,109277,1roMedio,5,casado-a,operador maquinaria-inspector,esposo,chileno,hombre,0,0,48,Vitacura,0
32,empresa privada,331539,universitaria,13,casado-a,ejecutivo gerencial,esposo,extranjero,hombre,0,0,50,Frutillar,1
32,empresa privada,396745,universitaria,13,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,2415,48,Vitacura,1
37,empresa privada,126675,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
69,emprendedor,349022,educ media completa,9,casado-a,ventas,esposo,chileno,hombre,0,0,33,Vitacura,0
33,?,98145,univ incompleta,10,divorciado-a,?,soltero,isleno,hombre,0,0,30,Vitacura,0
37,empresa privada,234901,univ incompleta,10,casado-a,ventas,esposo,chileno,hombre,0,0,50,Lo Barnechea,1
36,empresa privada,100681,univ incompleta,10,nunca casado-a,administrativo,sin familia,chileno,hombre,2463,0,40,Vitacura,0
47,emprendedor,265097,educ media completa,9,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,45,Vitacura,1
63,empresa privada,237379,2doMedio,6,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,40,Vitacura,0
21,empresa privada,44793,univ incompleta,10,nunca casado-a,administrativo,sin familia,chileno,hombre,0,0,65,Vitacura,0
17,empresa privada,270942,educ media completa,9,nunca casado-a,otros servicios,otro parentezco,chileno,hombre,0,0,35,Machali,0
56,empresa privada,193622,educ media completa,9,separado-a,mantenedor-reparador,soltero,chileno,hombre,0,0,40,Vitacura,0
90,serv publico municipal,187749,bachiller univ,12,casado-a,administrativo,esposo,extranjero,hombre,0,0,20,La Union,0
27,empresa privada,160178,univ incompleta,10,divorciado-a,administrativo,sin familia,chileno,mujer,0,0,38,Vitacura,0
38,empresa privada,680390,educ media completa,9,divorciado-a,administrativo,soltero,chileno,mujer,0,0,20,Vitacura,0
33,empresa privada,96245,bachiller univ,12,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,50,Vitacura,0
26,empresa privada,34803,educ media completa,9,nunca casado-a,ejecutivo gerencial,sin familia,chileno,mujer,0,0,40,Vitacura,0
20,empresa privada,170091,univ incompleta,10,nunca casado-a,otros servicios,hijo-a,chileno,mujer,0,0,35,Vitacura,0
42,empresa privada,231813,3roMedio,7,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,40,Vitacura,0
55,empresa privada,23789,educ media completa,9,divorciado-a,ejecutivo gerencial,sin familia,chileno,mujer,0,0,40,Vitacura,0
32,serv publico nacional,438711,univ incompleta,10,casado-a,profesional c-especialidad,esposa,pueblo originario,mujer,0,0,40,Vitacura,0
66,empresa privada,169804,universitaria,13,casado-a,ventas,esposo,chileno,hombre,20051,0,40,Vitacura,1
66,serv publico municipal,376506,doctorado,16,divorciado-a,profesional c-especialidad,sin familia,chileno,mujer,3273,0,40,Vitacura,0
49,empresa privada,28791,univ incompleta,10,divorciado-a,otros servicios,sin familia,chileno,mujer,0,0,40,Vitacura,0
34,empresa privada,162814,educ media completa,9,divorciado-a,servicios seguridad,sin familia,pueblo originario,hombre,0,0,45,Vitacura,0
38,empresa privada,58108,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,50,Vitacura,1
40,empresario,102226,educ media completa,9,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,40,Vitacura,0
22,serv publico regional,209131,bachiller univ,12,nunca casado-a,otros servicios,hijo-a,chileno,hombre,0,0,20,Vitacura,0
46,emprendedor,157117,educ media completa,9,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,40,Vitacura,0
29,empresa privada,172865,educ media completa,9,casado-a,operador maquinaria-inspector,esposo,chileno,hombre,0,0,50,Vitacura,0
19,empresa privada,29798,4toMedio,8,nunca casado-a,reponedor-aseador,hijo-a,isleno,hombre,0,0,20,Vitacura,0
71,?,229424,educ media completa,9,viudo-a,?,sin familia,chileno,mujer,0,0,40,Vitacura,0
37,serv publico municipal,80680,universitaria,13,divorciado-a,profesional c-especialidad,soltero,chileno,mujer,1151,0,35,Vitacura,0
52,serv publico municipal,238959,magister,14,nunca casado-a,profesional c-especialidad,sin familia,chileno,hombre,0,0,32,Vitacura,1
27,empresa privada,189462,magister,14,nunca casado-a,administrativo,sin familia,chileno,mujer,0,0,46,Vitacura,0
52,empresa privada,139347,educ media completa,9,casado-a,chofer-mudanza,esposa,chileno,mujer,0,0,40,Vitacura,0
31,empresa privada,188108,educ media completa,9,nunca casado-a,mantenedor-reparador,hijo-a,chileno,hombre,4101,0,40,Vitacura,0
37,empresario,111128,univ incompleta,10,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,50,Vitacura,1
28,empresa privada,81540,educ media completa,9,nunca casado-a,reponedor-aseador,sin familia,chileno,hombre,0,0,40,Vitacura,0
25,empresa privada,257562,8voBasico,4,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Machali,0
31,empresa privada,59496,univ incompleta,10,casado-a,administrativo,esposo,chileno,hombre,0,0,50,Vitacura,0
29,empresa privada,29974,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
45,empresa privada,102597,educ media completa,9,viudo-a,administrativo,soltero,chileno,mujer,0,0,35,Vitacura,0
69,empresa privada,41419,8voBasico,4,casado-a,otros servicios,esposo,chileno,hombre,0,0,20,Vitacura,0
50,empresa privada,118565,3roMedio,7,casado-a,operador maquinaria-inspector,esposo,pueblo originario,hombre,0,0,40,Vitacura,0
54,serv publico nacional,312897,doctorado,16,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,46,Concon,1
17,empresa privada,166290,1roMedio,5,nunca casado-a,otros servicios,hijo-a,chileno,mujer,0,0,20,Vitacura,0
34,empresa privada,160261,educ media completa,9,nunca casado-a,soporte tecnico,hijo-a,extranjero,hombre,14084,0,35,Frutillar,1
32,emprendedor,116834,educ media completa,9,casado-a,otros servicios,esposa,chileno,mujer,0,0,5,?,0
23,empresa privada,203076,univ incompleta,10,nunca casado-a,operador maquinaria-inspector,hijo-a,chileno,hombre,0,0,40,Vitacura,0
66,empresa privada,201197,universitaria,13,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,45,Vitacura,1
61,empresa privada,273803,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
55,empresa privada,156797,univ incompleta,10,divorciado-a,operador maquinaria-inspector,sin familia,chileno,mujer,0,0,40,Vitacura,0
24,empresa privada,283896,educ media completa,9,nunca casado-a,reponedor-aseador,sin familia,chileno,hombre,0,0,40,Vitacura,0
30,empresa privada,149368,educ media completa,9,divorciado-a,ventas,soltero,chileno,hombre,1151,0,30,Vitacura,0
49,empresa privada,156926,tecnico no-univ,11,divorciado-a,ejecutivo gerencial,sin familia,chileno,hombre,0,0,45,Vitacura,1
21,?,163911,univ incompleta,10,nunca casado-a,?,hijo-a,chileno,mujer,0,0,3,Vitacura,0
